time	V(vo)
4.000001718783933e-003	5.014976e-001
4.000001806037721e-003	5.015993e-001
4.000001904739342e-003	5.016818e-001
4.000002000000000e-003	5.016859e-001
4.000002004727413e-003	5.016500e-001
4.000002014182239e-003	5.015885e-001
4.000002033091890e-003	5.015113e-001
4.000002070911193e-003	5.014340e-001
4.000002146549797e-003	5.013021e-001
4.000002196618994e-003	5.011497e-001
4.000002270443548e-003	5.007850e-001
4.000002338040905e-003	5.003458e-001
4.000002402840513e-003	4.998831e-001
4.000002474477593e-003	4.993831e-001
4.000002555210063e-003	4.988343e-001
4.000002639426679e-003	4.982715e-001
4.000002734614133e-003	4.976395e-001
4.000002844440259e-003	4.968965e-001
4.000002952716248e-003	4.961482e-001
4.000003143520325e-003	4.948422e-001
4.000003339025490e-003	4.935731e-001
4.000003710175489e-003	4.913641e-001
4.000004113550186e-003	4.892400e-001
4.000004558877792e-003	4.872806e-001
4.000005223077732e-003	4.850348e-001
4.000006304992594e-003	4.827979e-001
4.000008392251321e-003	4.817787e-001
4.000010630465137e-003	4.848452e-001
4.000012996730498e-003	4.927227e-001
4.000015289759958e-003	5.038332e-001
4.000017644644839e-003	5.168619e-001
4.000019865379257e-003	5.283189e-001
4.000022220553781e-003	5.374848e-001
4.000024444530952e-003	5.424541e-001
4.000026133300254e-003	5.435059e-001
4.000027854533955e-003	5.423668e-001
4.000029967359034e-003	5.392137e-001
4.000032069236855e-003	5.352075e-001
4.000034630405332e-003	5.303662e-001
4.000037445055534e-003	5.263001e-001
4.000041245749059e-003	5.235475e-001
4.000046048812278e-003	5.234197e-001
4.000049984563319e-003	5.250787e-001
4.000054136301823e-003	5.272138e-001
4.000058626289754e-003	5.285721e-001
4.000064602834977e-003	5.287343e-001
4.000069910339885e-003	5.280522e-001
4.000076723504896e-003	5.272512e-001
4.000083808903075e-003	5.271412e-001
4.000093121628217e-003	5.275131e-001
4.000104343122834e-003	5.277213e-001
4.000117354641293e-003	5.276402e-001
4.000137098120211e-003	5.276116e-001
4.000157478352816e-003	5.276756e-001
4.000193263870703e-003	5.276889e-001
4.000247242719903e-003	5.277058e-001
4.000315557646938e-003	5.277258e-001
4.000394255287710e-003	5.277282e-001
4.000524596713350e-003	5.277366e-001
4.000662737543513e-003	5.277358e-001
4.488064641709957e-003	5.277379e-001
4.492189500000001e-003	5.277234e-001
4.492195500000009e-003	5.277464e-001
4.492203500000018e-003	5.277495e-001
4.492219500000038e-003	5.277402e-001
4.492251500000076e-003	5.277361e-001
4.492827928572201e-003	5.277373e-001
4.493404357144327e-003	5.277382e-001
4.493980785716452e-003	5.277386e-001
4.494557214288576e-003	5.277387e-001
4.495133642860701e-003	5.277383e-001
4.495710071432827e-003	5.277376e-001
4.496286500004952e-003	5.277365e-001
4.496314500004986e-003	5.277385e-001
4.500000000000000e-003	5.277379e-001
4.500001000000000e-003	5.277387e-001
4.500001005810189e-003	5.278463e-001
4.500001017430568e-003	5.280542e-001
4.500001040671327e-003	5.283562e-001
4.500001069858615e-003	5.284614e-001
4.500001113478134e-003	5.281888e-001
4.500001171900405e-003	5.275154e-001
4.500001235527336e-003	5.268502e-001
4.500001289485564e-003	5.265836e-001
4.500001350089469e-003	5.265491e-001
4.500001440630938e-003	5.265819e-001
4.500001544016821e-003	5.265979e-001
4.500001646677810e-003	5.266338e-001
4.500001744723695e-003	5.267795e-001
4.500001856180572e-003	5.271138e-001
4.500001877882379e-003	5.272040e-001
4.500001921285993e-003	5.273994e-001
4.500002000000000e-003	5.277398e-001
4.500002004644513e-003	5.277229e-001
4.500002013933539e-003	5.277016e-001
4.500002032511589e-003	5.277179e-001
4.500002069667690e-003	5.278769e-001
4.500002143979894e-003	5.283064e-001
4.500002208402928e-003	5.286320e-001
4.500002280359894e-003	5.288794e-001
4.500002362962044e-003	5.290639e-001
4.500002444232520e-003	5.292032e-001
4.500002532226476e-003	5.293428e-001
4.500002619551629e-003	5.294797e-001
4.500002704970710e-003	5.296132e-001
4.500002816350910e-003	5.297865e-001
4.500002935161951e-003	5.299753e-001
4.500003091193574e-003	5.302411e-001
4.500003275616346e-003	5.305929e-001
4.500003559956669e-003	5.312218e-001
4.500003926039989e-003	5.321887e-001
4.500004373795959e-003	5.336326e-001
4.500004968143181e-003	5.360056e-001
4.500005876728754e-003	5.405689e-001
4.500007528644580e-003	5.506264e-001
4.500009072759602e-003	5.612398e-001
4.500010278208065e-003	5.698214e-001
4.500011579717594e-003	5.785314e-001
4.500012763070792e-003	5.851235e-001
4.500014546795241e-003	5.920250e-001
4.500016687604502e-003	5.963089e-001
4.500018426306604e-003	5.967864e-001
4.500020100423703e-003	5.951328e-001
4.500021791889986e-003	5.922695e-001
4.500023339018466e-003	5.891548e-001
4.500024681702641e-003	5.863966e-001
4.500026056518771e-003	5.837880e-001
4.500027524949317e-003	5.815017e-001
4.500029799700117e-003	5.791953e-001
4.500033153260353e-003	5.777912e-001
4.500035336312502e-003	5.780563e-001
4.500037426457991e-003	5.791057e-001
4.500039808065412e-003	5.806302e-001
4.500042485792470e-003	5.822555e-001
4.500045254639093e-003	5.834414e-001
4.500048686246683e-003	5.840532e-001
4.500052160958295e-003	5.838926e-001
4.500055887289300e-003	5.832600e-001
4.500060184653763e-003	5.825694e-001
4.500064922761319e-003	5.822887e-001
4.500072480765787e-003	5.825629e-001
4.500079688886566e-003	5.829476e-001
4.500087497555671e-003	5.830675e-001
4.500098854362266e-003	5.829611e-001
4.500111683811472e-003	5.829719e-001
4.500128391316125e-003	5.830876e-001
4.500152280951216e-003	5.831391e-001
4.500186913326027e-003	5.831809e-001
4.500231102060002e-003	5.832327e-001
4.500289109292810e-003	5.832548e-001
4.500391399232325e-003	5.832799e-001
4.500484297495872e-003	5.832868e-001
4.500609383226190e-003	5.832904e-001
4.501004614197628e-003	5.832912e-001
4.984764561868022e-003	5.832915e-001
4.992578061868022e-003	5.833186e-001
4.992584061868024e-003	5.833036e-001
4.992592061868027e-003	5.832907e-001
4.992608061868032e-003	5.832878e-001
4.996687061869423e-003	5.832913e-001
4.998974061870203e-003	5.832915e-001
4.999999000000000e-003	5.832915e-001
5.000000000000000e-003	5.832919e-001
5.000000004620408e-003	5.832624e-001
5.000000013861222e-003	5.832114e-001
5.000000032342852e-003	5.831555e-001
5.000000069306111e-003	5.831506e-001
5.000000139013763e-003	5.832603e-001
5.000000251183571e-003	5.834507e-001
5.000000402336246e-003	5.836171e-001
5.000000492050700e-003	5.836703e-001
5.000000580637007e-003	5.837035e-001
5.000000653034960e-003	5.837228e-001
5.000000732792181e-003	5.837051e-001
5.000000790269867e-003	5.836043e-001
5.000000845971258e-003	5.834277e-001
5.000000906255105e-003	5.832433e-001
5.000000931942565e-003	5.831578e-001
5.000000948625081e-003	5.830799e-001
5.000000966634969e-003	5.829838e-001
5.000001000000000e-003	5.828048e-001
5.000001003336503e-003	5.829060e-001
5.000001010009509e-003	5.831335e-001
5.000001023355522e-003	5.835428e-001
5.000001050047547e-003	5.840174e-001
5.000001084280599e-003	5.840290e-001
5.000001123736555e-003	5.834427e-001
5.000001172812186e-003	5.823879e-001
5.000001219137617e-003	5.815674e-001
5.000001267681717e-003	5.811993e-001
5.000001316685127e-003	5.812412e-001
5.000001389709115e-003	5.815319e-001
5.000001465739850e-003	5.818406e-001
5.000001547628576e-003	5.821012e-001
5.000001627361550e-003	5.822612e-001
5.000001707521532e-003	5.823858e-001
5.000001795766346e-003	5.825902e-001
5.000001894023183e-003	5.829023e-001
5.000002000000000e-003	5.832554e-001
5.000002004524900e-003	5.832430e-001
5.000002013574698e-003	5.832257e-001
5.000002031674295e-003	5.832354e-001
5.000002067873490e-003	5.833557e-001
5.000002140271879e-003	5.836834e-001
5.000002200436062e-003	5.839090e-001
5.000002273003886e-003	5.840673e-001
5.000002343901266e-003	5.841358e-001
5.000002435152036e-003	5.841680e-001
5.000002501588937e-003	5.841748e-001
5.000002569143775e-003	5.841694e-001
5.000002638452608e-003	5.841517e-001
5.000002735612687e-003	5.841097e-001
5.000002846195175e-003	5.840471e-001
5.000002971135099e-003	5.839710e-001
5.000003124881186e-003	5.838878e-001
5.000003353550277e-003	5.838104e-001
5.000003728110915e-003	5.838102e-001
5.000004078868802e-003	5.839973e-001
5.000004592003133e-003	5.846373e-001
5.000005210908400e-003	5.860214e-001
5.000006409805148e-003	5.903067e-001
5.000008154804461e-003	5.989974e-001
5.000009713671612e-003	6.086100e-001
5.000010933127882e-003	6.169347e-001
5.000012147546576e-003	6.252286e-001
5.000013367546513e-003	6.327716e-001
5.000014987200588e-003	6.406096e-001
5.000017160654804e-003	6.472546e-001
5.000019049505628e-003	6.495125e-001
5.000020779897544e-003	6.488705e-001
5.000022637037992e-003	6.463251e-001
5.000024538430743e-003	6.427424e-001
5.000026307200023e-003	6.391705e-001
5.000027845198332e-003	6.363037e-001
5.000029554546049e-003	6.336835e-001
5.000031193800364e-003	6.319531e-001
5.000033717680791e-003	6.305289e-001
5.000035218643962e-003	6.303546e-001
5.000036960194378e-003	6.308141e-001
5.000038866758647e-003	6.317536e-001
5.000040821839826e-003	6.329623e-001
5.000042893929061e-003	6.342688e-001
5.000044888800910e-003	6.353481e-001
5.000047092346404e-003	6.361675e-001
5.000049926542494e-003	6.366576e-001
5.000052522996409e-003	6.366264e-001
5.000055474757519e-003	6.362118e-001
5.000058774708667e-003	6.356241e-001
5.000062440060203e-003	6.351359e-001
5.000067173309629e-003	6.349443e-001
5.000073117641598e-003	6.351625e-001
5.000079386912199e-003	6.355029e-001
5.000086110059193e-003	6.356502e-001
5.000095918174374e-003	6.355957e-001
5.000109455085582e-003	6.355696e-001
5.000122219523961e-003	6.356440e-001
5.000144368697369e-003	6.357160e-001
5.000166826421752e-003	6.357398e-001
5.000211603101091e-003	6.358002e-001
5.000269316234006e-003	6.358366e-001
5.000333373445569e-003	6.358571e-001
5.000411856753346e-003	6.358696e-001
5.000503506537439e-003	6.358732e-001
5.000641819750942e-003	6.358770e-001
5.001094215294159e-003	6.358778e-001
5.493332510803238e-003	6.358777e-001
5.495621532409713e-003	6.358775e-001
5.495627532409715e-003	6.358854e-001
5.495635532409718e-003	6.358832e-001
5.495683532409734e-003	6.358770e-001
5.500000000000860e-003	6.358777e-001
5.500001000000000e-003	6.358781e-001
5.500001005826141e-003	6.359911e-001
5.500001017478422e-003	6.362131e-001
5.500001040782985e-003	6.365466e-001
5.500001070076275e-003	6.366780e-001
5.500001113910244e-003	6.363977e-001
5.500001172059755e-003	6.356585e-001
5.500001236034250e-003	6.348906e-001
5.500001290152521e-003	6.345683e-001
5.500001350647649e-003	6.345224e-001
5.500001441703454e-003	6.345767e-001
5.500001545552780e-003	6.346203e-001
5.500001642797476e-003	6.346710e-001
5.500001738751031e-003	6.348318e-001
5.500001850012849e-003	6.352053e-001
5.500001878439471e-003	6.353385e-001
5.500001935292713e-003	6.356262e-001
5.500002000000000e-003	6.359340e-001
5.500002004643870e-003	6.359178e-001
5.500002013931609e-003	6.358974e-001
5.500002032507086e-003	6.359147e-001
5.500002069658040e-003	6.360787e-001
5.500002143959949e-003	6.365252e-001
5.500002208499777e-003	6.368582e-001
5.500002280365166e-003	6.370927e-001
5.500002362665204e-003	6.372470e-001
5.500002443889715e-003	6.373624e-001
5.500002531995204e-003	6.374993e-001
5.500002619173570e-003	6.376598e-001
5.500002704309209e-003	6.378361e-001
5.500002815491597e-003	6.380771e-001
5.500002934256798e-003	6.383400e-001
5.500003089954396e-003	6.387072e-001
5.500003274136129e-003	6.391935e-001
5.500003557680511e-003	6.400526e-001
5.500003923649164e-003	6.413453e-001
5.500004370167846e-003	6.432151e-001
5.500004963461989e-003	6.461977e-001
5.500005867962609e-003	6.516364e-001
5.500007005620431e-003	6.595913e-001
5.500008167056212e-003	6.685885e-001
5.500009349034871e-003	6.780273e-001
5.500010735437667e-003	6.883073e-001
5.500012430384490e-003	6.981726e-001
5.500014604529986e-003	7.055944e-001
5.500017001151660e-003	7.077610e-001
5.500019087906113e-003	7.054899e-001
5.500021150864887e-003	7.008545e-001
5.500023233464020e-003	6.954551e-001
5.500025445300816e-003	6.902107e-001
5.500027462673227e-003	6.866355e-001
5.500029533541961e-003	6.845476e-001
5.500031556408833e-003	6.839299e-001
5.500032939183141e-003	6.842986e-001
5.500034427344298e-003	6.853074e-001
5.500036066852000e-003	6.868119e-001
5.500037866520540e-003	6.886419e-001
5.500039901568293e-003	6.905761e-001
5.500042237925047e-003	6.922332e-001
5.500045120077411e-003	6.932338e-001
5.500048215330821e-003	6.932076e-001
5.500050400703446e-003	6.926290e-001
5.500052410464581e-003	6.918585e-001
5.500054501205634e-003	6.910693e-001
5.500056840610950e-003	6.903776e-001
5.500059266229694e-003	6.900067e-001
5.500063030111310e-003	6.899869e-001
5.500065553854147e-003	6.902524e-001
5.500067915839225e-003	6.906354e-001
5.500070795970769e-003	6.910769e-001
5.500073630989671e-003	6.913607e-001
5.500077561295908e-003	6.914710e-001
5.500081668152807e-003	6.913497e-001
5.500086425296659e-003	6.911170e-001
5.500091468004501e-003	6.909905e-001
5.500098298092265e-003	6.910541e-001
5.500105826884213e-003	6.912041e-001
5.500114940663706e-003	6.912687e-001
5.500126884757854e-003	6.912466e-001
5.500144967264891e-003	6.912745e-001
5.500164960096145e-003	6.913258e-001
5.500193764105033e-003	6.913483e-001
5.500250882121442e-003	6.913878e-001
5.500302208592096e-003	6.914078e-001
5.500369395786200e-003	6.914171e-001
5.500455253557981e-003	6.914257e-001
5.500550503625870e-003	6.914271e-001
5.500716802384936e-003	6.914297e-001
5.986189784049558e-003	6.914300e-001
5.992188500000001e-003	6.914397e-001
5.992194500000003e-003	6.914259e-001
5.992202500000005e-003	6.914238e-001
5.992250500000022e-003	6.914312e-001
5.996285500001398e-003	6.914300e-001
5.996313500001407e-003	6.914300e-001
5.999999000000000e-003	6.914300e-001
6.000000000000000e-003	6.914303e-001
6.000000004586913e-003	6.913696e-001
6.000000013760740e-003	6.912625e-001
6.000000032108393e-003	6.911394e-001
6.000000068803701e-003	6.911187e-001
6.000000138493373e-003	6.913539e-001
6.000000247862702e-003	6.917756e-001
6.000000399870910e-003	6.921617e-001
6.000000491305547e-003	6.922802e-001
6.000000580707693e-003	6.923438e-001
6.000000653652208e-003	6.923768e-001
6.000000733882362e-003	6.923333e-001
6.000000789558321e-003	6.921296e-001
6.000000845501480e-003	6.917206e-001
6.000000904872412e-003	6.912183e-001
6.000000934282498e-003	6.909603e-001
6.000000993102669e-003	6.904066e-001
6.000001000000000e-003	6.903434e-001
6.000001001441595e-003	6.903871e-001
6.000001004324786e-003	6.905128e-001
6.000001010091167e-003	6.908141e-001
6.000001021623930e-003	6.913695e-001
6.000001044689456e-003	6.920968e-001
6.000001078301749e-003	6.922981e-001
6.000001120588021e-003	6.915114e-001
6.000001167348922e-003	6.900738e-001
6.000001210101012e-003	6.889996e-001
6.000001261727291e-003	6.884924e-001
6.000001313136829e-003	6.886189e-001
6.000001377173176e-003	6.891128e-001
6.000001449031542e-003	6.897187e-001
6.000001530660768e-003	6.903042e-001
6.000001613825751e-003	6.906882e-001
6.000001691307764e-003	6.908716e-001
6.000001780121472e-003	6.910370e-001
6.000001873129159e-003	6.912377e-001
6.000001990374076e-003	6.914619e-001
6.000002000000000e-003	6.914737e-001
6.000002000764636e-003	6.914709e-001
6.000002002293908e-003	6.914628e-001
6.000002005352452e-003	6.914442e-001
6.000002011469541e-003	6.914137e-001
6.000002023703718e-003	6.913837e-001
6.000002048172071e-003	6.914001e-001
6.000002097108778e-003	6.915181e-001
6.000002170279221e-003	6.916434e-001
6.000002232296774e-003	6.916277e-001
6.000002298780207e-003	6.915054e-001
6.000002371592595e-003	6.913255e-001
6.000002441169465e-003	6.911401e-001
6.000002496463956e-003	6.909866e-001
6.000002559318264e-003	6.908025e-001
6.000002644698174e-003	6.905361e-001
6.000002739355691e-003	6.902211e-001
6.000002852820196e-003	6.898187e-001
6.000002979187119e-003	6.893532e-001
6.000003142829260e-003	6.887537e-001
6.000003362070401e-003	6.879949e-001
6.000003724423552e-003	6.868769e-001
6.000004096379520e-003	6.859519e-001
6.000004596943200e-003	6.851108e-001
6.000005220648294e-003	6.847467e-001
6.000006347039813e-003	6.858919e-001
6.000008255798195e-003	6.914710e-001
6.000010053979407e-003	7.000923e-001
6.000011324767214e-003	7.081003e-001
6.000012559774209e-003	7.168986e-001
6.000013805333980e-003	7.259141e-001
6.000015384208571e-003	7.363429e-001
6.000017287106733e-003	7.458636e-001
6.000019766348636e-003	7.525027e-001
6.000022283670517e-003	7.533414e-001
6.000024390074788e-003	7.502808e-001
6.000026427620389e-003	7.453987e-001
6.000028461645623e-003	7.400954e-001
6.000030444010651e-003	7.354804e-001
6.000032531985948e-003	7.318248e-001
6.000034535918882e-003	7.297276e-001
6.000036521374693e-003	7.289387e-001
6.000037842885030e-003	7.290981e-001
6.000039110207042e-003	7.297482e-001
6.000040777259489e-003	7.310247e-001
6.000042289846002e-003	7.324138e-001
6.000044309757123e-003	7.343447e-001
6.000046347549538e-003	7.360482e-001
6.000049056483684e-003	7.375935e-001
6.000052204344470e-003	7.383633e-001
6.000054558657895e-003	7.382325e-001
6.000056661325436e-003	7.376841e-001
6.000058865963423e-003	7.369233e-001
6.000061153895532e-003	7.361473e-001
6.000063649544925e-003	7.354838e-001
6.000066241650205e-003	7.351266e-001
6.000070338235949e-003	7.350994e-001
6.000073174284609e-003	7.353522e-001
6.000075798284489e-003	7.357067e-001
6.000078867544463e-003	7.360827e-001
6.000082055890293e-003	7.363159e-001
6.000086603089275e-003	7.363787e-001
6.000090640232969e-003	7.362636e-001
6.000095563201872e-003	7.360705e-001
6.000100722887754e-003	7.359806e-001
6.000108512983974e-003	7.360444e-001
6.000116584740722e-003	7.361563e-001
6.000126313503253e-003	7.361964e-001
6.000140274996859e-003	7.361776e-001
6.000157614211662e-003	7.361990e-001
6.000184332281847e-003	7.362431e-001
6.000211963456689e-003	7.362581e-001
6.000267225806371e-003	7.362862e-001
6.000321889610261e-003	7.363008e-001
6.000390945630696e-003	7.363085e-001
6.000480162256198e-003	7.363145e-001
6.000578358092518e-003	7.363155e-001
6.000921964715554e-003	7.363172e-001
6.485725981218852e-003	7.363176e-001
6.492189500000002e-003	7.363201e-001
6.492195500000009e-003	7.363130e-001
6.492203500000019e-003	7.363135e-001
6.492493785714656e-003	7.363160e-001
6.492784071429292e-003	7.363180e-001
6.493074357143929e-003	7.363192e-001
6.493364642858565e-003	7.363198e-001
6.493654928573202e-003	7.363197e-001
6.493945214287838e-003	7.363190e-001
6.494235500002474e-003	7.363176e-001
6.499999999999999e-003	7.363176e-001
6.500001000000000e-003	7.363173e-001
6.500001005828831e-003	7.364312e-001
6.500001017486491e-003	7.366547e-001
6.500001040801812e-003	7.369918e-001
6.500001070096109e-003	7.371274e-001
6.500001113943849e-003	7.368488e-001
6.500001172178232e-003	7.361025e-001
6.500001236193976e-003	7.353205e-001
6.500001290321177e-003	7.349873e-001
6.500001350888609e-003	7.349350e-001
6.500001442024617e-003	7.349876e-001
6.500001546061901e-003	7.350317e-001
6.500001644203206e-003	7.350833e-001
6.500001740671491e-003	7.352480e-001
6.500001851773209e-003	7.356276e-001
6.500001878505142e-003	7.357557e-001
6.500001931969007e-003	7.360344e-001
6.500002000000000e-003	7.363706e-001
6.500002004644644e-003	7.363553e-001
6.500002013933931e-003	7.363365e-001
6.500002032512505e-003	7.363574e-001
6.500002069669653e-003	7.365309e-001
6.500002143983949e-003	7.370036e-001
6.500002208569354e-003	7.373657e-001
6.500002280428162e-003	7.376343e-001
6.500002362891957e-003	7.378224e-001
6.500002444109400e-003	7.379594e-001
6.500002532130863e-003	7.381046e-001
6.500002619391553e-003	7.382593e-001
6.500002704709573e-003	7.384197e-001
6.500002816071770e-003	7.386346e-001
6.500002934862570e-003	7.388702e-001
6.500003090787712e-003	7.392030e-001
6.500003275057142e-003	7.396463e-001
6.500003559029325e-003	7.404377e-001
6.500003925127917e-003	7.416450e-001
6.500004372421725e-003	7.434228e-001
6.500004966441782e-003	7.463056e-001
6.500005873446623e-003	7.516445e-001
6.500006968435947e-003	7.592368e-001
6.500008123248287e-003	7.682198e-001
6.500009702076288e-003	7.808499e-001
6.500011413776497e-003	7.930025e-001
6.500013514211404e-003	8.032779e-001
6.500016180542720e-003	8.085904e-001
6.500018922652387e-003	8.069521e-001
6.500021369661417e-003	8.014982e-001
6.500023762711333e-003	7.949612e-001
6.500026312262387e-003	7.889086e-001
6.500028786802866e-003	7.852306e-001
6.500031712452262e-003	7.838098e-001
6.500033796324699e-003	7.845716e-001
6.500035982562027e-003	7.866342e-001
6.500038912595555e-003	7.899300e-001
6.500041581678611e-003	7.924315e-001
6.500045084453478e-003	7.940488e-001
6.500049335476059e-003	7.938585e-001
6.500052258101233e-003	7.927459e-001
6.500055282009270e-003	7.913892e-001
6.500059039241475e-003	7.903237e-001
6.500063102949452e-003	7.901253e-001
6.500066441405814e-003	7.905945e-001
6.500069844480220e-003	7.912964e-001
6.500074302053585e-003	7.919532e-001
6.500078867780728e-003	7.921030e-001
6.500083470714605e-003	7.918326e-001
6.500087775028810e-003	7.915099e-001
6.500093161948595e-003	7.913430e-001
6.500098941760671e-003	7.914616e-001
6.500103147475395e-003	7.916315e-001
6.500108511213009e-003	7.917668e-001
6.500114225078015e-003	7.917624e-001
6.500118727153914e-003	7.916983e-001
6.500124385207207e-003	7.916437e-001
6.500130487668245e-003	7.916602e-001
6.500136938039257e-003	7.917156e-001
6.500145738862439e-003	7.917595e-001
6.500154022484405e-003	7.917603e-001
6.500168309085126e-003	7.917619e-001
6.500182698782125e-003	7.917836e-001
6.500211478176123e-003	7.918105e-001
6.500237540563798e-003	7.918231e-001
6.500289665339149e-003	7.918453e-001
6.500343370031498e-003	7.918563e-001
6.500412665407834e-003	7.918639e-001
6.500498594703560e-003	7.918682e-001
6.500588080698858e-003	7.918696e-001
6.500892361911155e-003	7.918708e-001
6.988264574739249e-003	7.918711e-001
6.992190500000001e-003	7.918751e-001
6.992263071428598e-003	7.918726e-001
6.992335642857193e-003	7.918707e-001
6.992408214285790e-003	7.918695e-001
6.992480785714386e-003	7.918690e-001
6.992553357142982e-003	7.918690e-001
6.992625928571578e-003	7.918697e-001
6.992698500000174e-003	7.918711e-001
6.999999000000000e-003	7.918711e-001
7.000000000000000e-003	7.918708e-001
7.000000004620974e-003	7.918404e-001
7.000000013862921e-003	7.917866e-001
7.000000032346816e-003	7.917245e-001
7.000000069314606e-003	7.917138e-001
7.000000139091907e-003	7.918312e-001
7.000000251358331e-003	7.920485e-001
7.000000402366410e-003	7.922430e-001
7.000000491976513e-003	7.923033e-001
7.000000580568727e-003	7.923378e-001
7.000000652962264e-003	7.923573e-001
7.000000732735624e-003	7.923362e-001
7.000000790268777e-003	7.922239e-001
7.000000846010446e-003	7.920250e-001
7.000000906318657e-003	7.918124e-001
7.000000931971033e-003	7.917159e-001
7.000000948695248e-003	7.916299e-001
7.000000966551569e-003	7.915245e-001
7.000001000000001e-003	7.913246e-001
7.000001003344844e-003	7.914282e-001
7.000001010034530e-003	7.916647e-001
7.000001023413902e-003	7.921020e-001
7.000001050172648e-003	7.926331e-001
7.000001084967096e-003	7.926810e-001
7.000001124812807e-003	7.920603e-001
7.000001174006190e-003	7.908918e-001
7.000001220099701e-003	7.899551e-001
7.000001268383731e-003	7.895045e-001
7.000001317589890e-003	7.895248e-001
7.000001391200016e-003	7.898518e-001
7.000001467521513e-003	7.902200e-001
7.000001549461906e-003	7.905359e-001
7.000001628899248e-003	7.907289e-001
7.000001709339586e-003	7.908753e-001
7.000001797515932e-003	7.911057e-001
7.000001896306993e-003	7.914569e-001
7.000002000000000e-003	7.918427e-001
7.000002004524122e-003	7.918300e-001
7.000002013572368e-003	7.918114e-001
7.000002031668859e-003	7.918187e-001
7.000002067861839e-003	7.919377e-001
7.000002140247802e-003	7.922703e-001
7.000002200530240e-003	7.924944e-001
7.000002273029430e-003	7.926325e-001
7.000002344019953e-003	7.926684e-001
7.000002435305823e-003	7.926573e-001
7.000002501787844e-003	7.926420e-001
7.000002569468152e-003	7.926282e-001
7.000002638879450e-003	7.926166e-001
7.000002736166263e-003	7.925996e-001
7.000002846823071e-003	7.925752e-001
7.000002971891739e-003	7.925476e-001
7.000003125936428e-003	7.925336e-001
7.000003355093025e-003	7.925809e-001
7.000003729082950e-003	7.928188e-001
7.000004080522930e-003	7.932597e-001
7.000004593716268e-003	7.943139e-001
7.000005214369860e-003	7.962269e-001
7.000006215794734e-003	8.005422e-001
7.000007270892552e-003	8.064517e-001
7.000008411691996e-003	8.142525e-001
7.000009881817185e-003	8.254923e-001
7.000011608847241e-003	8.385993e-001
7.000013609282521e-003	8.511196e-001
7.000015909397791e-003	8.594929e-001
7.000018875015984e-003	8.615569e-001
7.000021622822917e-003	8.572665e-001
7.000024118077318e-003	8.505562e-001
7.000026854126834e-003	8.432422e-001
7.000029341447870e-003	8.385330e-001
7.000032205475733e-003	8.363209e-001
7.000035330316811e-003	8.371330e-001
7.000037968583976e-003	8.396668e-001
7.000040811918637e-003	8.430309e-001
7.000043837182682e-003	8.458204e-001
7.000047442513104e-003	8.470432e-001
7.000052833170245e-003	8.459199e-001
7.000056632947725e-003	8.442147e-001
7.000060335641054e-003	8.428794e-001
7.000064305549853e-003	8.425492e-001
7.000068564942535e-003	8.431819e-001
7.000072566822621e-003	8.440670e-001
7.000077473298135e-003	8.447451e-001
7.000082616520926e-003	8.447400e-001
7.000087377149351e-003	8.443344e-001
7.000092669227049e-003	8.439621e-001
7.000098588576561e-003	8.439446e-001
7.000104818367351e-003	8.441963e-001
7.000111503903395e-003	8.443947e-001
7.000118710389229e-003	8.443686e-001
7.000125555040271e-003	8.442692e-001
7.000134865512146e-003	8.442584e-001
7.000144263720322e-003	8.443406e-001
7.000153532791985e-003	8.443759e-001
7.000163364272519e-003	8.443512e-001
7.000172853206146e-003	8.443495e-001
7.000183355151082e-003	8.443805e-001
7.000195076455593e-003	8.443969e-001
7.000207867435677e-003	8.443974e-001
7.000232983037788e-003	8.444121e-001
7.000259256512573e-003	8.444254e-001
7.000287875346504e-003	8.444316e-001
7.000345113014366e-003	8.444436e-001
7.000401355566753e-003	8.444495e-001
7.000463332386647e-003	8.444529e-001
7.000545410853222e-003	8.444552e-001
7.000766429861129e-003	8.444567e-001
7.496708421936538e-003	8.444568e-001
7.497887323476676e-003	8.444563e-001
7.497923323476688e-003	8.444565e-001
7.497959323476701e-003	8.444567e-001
7.497995323476713e-003	8.444568e-001
7.498031323476725e-003	8.444569e-001
7.498067323476737e-003	8.444569e-001
7.498103323476750e-003	8.444569e-001
7.498139323476762e-003	8.444569e-001
7.500000428551783e-003	8.444568e-001
7.500001000000000e-003	8.444573e-001
7.500001005949203e-003	8.445780e-001
7.500001017847610e-003	8.448181e-001
7.500001041644422e-003	8.451895e-001
7.500001070816604e-003	8.453443e-001
7.500001115988560e-003	8.450454e-001
7.500001174274248e-003	8.442325e-001
7.500001238468957e-003	8.433523e-001
7.500001291689086e-003	8.429670e-001
7.500001352025588e-003	8.428903e-001
7.500001446489037e-003	8.429472e-001
7.500001550995145e-003	8.430111e-001
7.500001644276343e-003	8.430787e-001
7.500001739731308e-003	8.432661e-001
7.500001849741238e-003	8.436885e-001
7.500001879096537e-003	8.438466e-001
7.500001937807134e-003	8.441901e-001
7.500002000000000e-003	8.445315e-001
7.500002004643258e-003	8.445171e-001
7.500002013929775e-003	8.444993e-001
7.500002032502809e-003	8.445212e-001
7.500002069648876e-003	8.446995e-001
7.500002143941010e-003	8.451883e-001
7.500002208634288e-003	8.455573e-001
7.500002280420245e-003	8.458122e-001
7.500002362814739e-003	8.459684e-001
7.500002444075044e-003	8.460785e-001
